syndra_id,id_type,id_value,source,license
SYN0011840,BRD,BRD-K68097207,lincs_2020,custom_non_commercial
SYN0011841,BRD,BRD-K68102868,lincs_2020,custom_non_commercial
SYN0011842,BRD,BRD-K68103836,lincs_2020,custom_non_commercial
SYN0011843,BRD,BRD-K68108628,lincs_2020,custom_non_commercial
SYN0011844,BRD,BRD-K68118564,lincs_2020,custom_non_commercial
SYN0011845,BRD,BRD-K68120955,lincs_2020,custom_non_commercial
SYN0011846,BRD,BRD-K68121359,lincs_2020,custom_non_commercial
SYN0011847,BRD,BRD-K68148111,lincs_2020,custom_non_commercial
SYN0011848,BRD,BRD-K68158690,lincs_2020,custom_non_commercial
SYN0011849,BRD,BRD-K68166950,lincs_2020,custom_non_commercial
SYN0011850,BRD,BRD-K68167702,lincs_2020,custom_non_commercial
SYN0011851,BRD,BRD-K68178066,lincs_2020,custom_non_commercial
SYN0011852,BRD,BRD-K68185250,lincs_2020,custom_non_commercial
SYN0011853,BRD,BRD-K68190084,lincs_2020,custom_non_commercial
SYN0011854,BRD,BRD-K68191033,lincs_2020,custom_non_commercial
SYN0011855,BRD,BRD-K68200852,lincs_2020,custom_non_commercial
SYN0011856,BRD,BRD-K68201904,lincs_2020,custom_non_commercial
SYN0011857,BRD,BRD-K68205606,lincs_2020,custom_non_commercial
SYN0011858,BRD,BRD-K68208040,lincs_2020,custom_non_commercial
SYN0011859,BRD,BRD-K68211814,lincs_2020,custom_non_commercial
SYN0011860,BRD,BRD-K68216590,lincs_2020,custom_non_commercial
SYN0011861,BRD,BRD-K68219508,lincs_2020,custom_non_commercial
SYN0011862,BRD,BRD-K68223173,lincs_2020,custom_non_commercial
SYN0011863,BRD,BRD-K68233995,lincs_2020,custom_non_commercial
SYN0011864,BRD,BRD-K68236123,lincs_2020,custom_non_commercial
SYN0011865,BRD,BRD-K68246261,lincs_2020,custom_non_commercial
SYN0011866,BRD,BRD-K68246656,lincs_2020,custom_non_commercial
SYN0011867,BRD,BRD-K68253248,lincs_2020,custom_non_commercial
SYN0011868,BRD,BRD-K68278258,lincs_2020,custom_non_commercial
SYN0011869,BRD,BRD-K68279832,lincs_2020,custom_non_commercial
SYN0011870,BRD,BRD-K68287477,lincs_2020,custom_non_commercial
SYN0011871,BRD,BRD-K68300134,lincs_2020,custom_non_commercial
SYN0011872,BRD,BRD-K68302437,lincs_2020,custom_non_commercial
SYN0011873,BRD,BRD-K68303822,lincs_2020,custom_non_commercial
SYN0011874,BRD,BRD-K68311329,lincs_2020,custom_non_commercial
SYN0011875,BRD,BRD-K68312364,lincs_2020,custom_non_commercial
SYN0011876,BRD,BRD-K68313733,lincs_2020,custom_non_commercial
SYN0011877,BRD,BRD-K68315360,lincs_2020,custom_non_commercial
SYN0011878,BRD,BRD-K68319707,lincs_2020,custom_non_commercial
SYN0011879,BRD,BRD-K68320080,lincs_2020,custom_non_commercial
SYN0011880,BRD,BRD-K68323967,lincs_2020,custom_non_commercial
SYN0011881,BRD,BRD-K68325161,lincs_2020,custom_non_commercial
SYN0011882,BRD,BRD-K68325500,lincs_2020,custom_non_commercial
SYN0011883,BRD,BRD-K68326515,lincs_2020,custom_non_commercial
SYN0011884,BRD,BRD-K68327489,lincs_2020,custom_non_commercial
SYN0011885,BRD,BRD-K68338581,lincs_2020,custom_non_commercial
SYN0011886,BRD,BRD-K68340318,lincs_2020,custom_non_commercial
SYN0011887,BRD,BRD-K68350686,lincs_2020,custom_non_commercial
SYN0011888,BRD,BRD-K68359762,lincs_2020,custom_non_commercial
SYN0011889,BRD,BRD-K68361061,lincs_2020,custom_non_commercial
SYN0011890,BRD,BRD-K68365891,lincs_2020,custom_non_commercial
SYN0011891,BRD,BRD-K68368772,lincs_2020,custom_non_commercial
SYN0011892,BRD,BRD-K68370959,lincs_2020,custom_non_commercial
SYN0011893,BRD,BRD-K68380056,lincs_2020,custom_non_commercial
SYN0011894,BRD,BRD-K68408385,lincs_2020,custom_non_commercial
SYN0011895,BRD,BRD-K68409203,lincs_2020,custom_non_commercial
SYN0011896,BRD,BRD-K68421632,lincs_2020,custom_non_commercial
SYN0011897,BRD,BRD-K68423398,lincs_2020,custom_non_commercial
SYN0011898,BRD,BRD-K68441823,lincs_2020,custom_non_commercial
SYN0011899,BRD,BRD-K68445037,lincs_2020,custom_non_commercial
SYN0011900,BRD,BRD-K68455755,lincs_2020,custom_non_commercial
SYN0011901,BRD,BRD-K68458302,lincs_2020,custom_non_commercial
SYN0011902,BRD,BRD-K68494763,lincs_2020,custom_non_commercial
SYN0011903,BRD,BRD-K68495126,lincs_2020,custom_non_commercial
SYN0011904,BRD,BRD-K68496959,lincs_2020,custom_non_commercial
SYN0011905,BRD,BRD-K68504618,lincs_2020,custom_non_commercial
SYN0011906,BRD,BRD-K68522303,lincs_2020,custom_non_commercial
SYN0011907,BRD,BRD-K68536005,lincs_2020,custom_non_commercial
SYN0011908,BRD,BRD-K68541237,lincs_2020,custom_non_commercial
SYN0011909,BRD,BRD-K68546494,lincs_2020,custom_non_commercial
SYN0011910,BRD,BRD-K68552135,lincs_2020,custom_non_commercial
SYN0011911,BRD,BRD-K68554461,lincs_2020,custom_non_commercial
SYN0011912,BRD,BRD-K68565044,lincs_2020,custom_non_commercial
SYN0011913,BRD,BRD-K68588778,lincs_2020,custom_non_commercial
SYN0011914,BRD,BRD-K68589684,lincs_2020,custom_non_commercial
SYN0011915,BRD,BRD-K68594214,lincs_2020,custom_non_commercial
SYN0011916,BRD,BRD-K68597821,lincs_2020,custom_non_commercial
SYN0011917,BRD,BRD-K68614469,lincs_2020,custom_non_commercial
SYN0011918,BRD,BRD-K68629330,lincs_2020,custom_non_commercial
SYN0011919,BRD,BRD-K68630394,lincs_2020,custom_non_commercial
SYN0011920,BRD,BRD-K68638497,lincs_2020,custom_non_commercial
SYN0011921,BRD,BRD-K68644714,lincs_2020,custom_non_commercial
SYN0011922,BRD,BRD-K68655663,lincs_2020,custom_non_commercial
SYN0011923,BRD,BRD-K68657207,lincs_2020,custom_non_commercial
SYN0011924,BRD,BRD-K68664718,lincs_2020,custom_non_commercial
SYN0011925,BRD,BRD-K68665543,lincs_2020,custom_non_commercial
SYN0011926,BRD,BRD-K68670732,lincs_2020,custom_non_commercial
SYN0011927,BRD,BRD-K68672034,lincs_2020,custom_non_commercial
SYN0011928,BRD,BRD-K68682056,lincs_2020,custom_non_commercial
SYN0011929,BRD,BRD-K68687385,lincs_2020,custom_non_commercial
SYN0011930,BRD,BRD-K68689263,lincs_2020,custom_non_commercial
SYN0011931,BRD,BRD-K68690198,lincs_2020,custom_non_commercial
SYN0011932,BRD,BRD-K68690449,lincs_2020,custom_non_commercial
SYN0011933,BRD,BRD-K68698887,lincs_2020,custom_non_commercial
SYN0011934,BRD,BRD-K68701561,lincs_2020,custom_non_commercial
SYN0011935,BRD,BRD-K68718973,lincs_2020,custom_non_commercial
SYN0011936,BRD,BRD-K68730107,lincs_2020,custom_non_commercial
SYN0011937,BRD,BRD-K68731139,lincs_2020,custom_non_commercial
SYN0011938,BRD,BRD-K68731612,lincs_2020,custom_non_commercial
SYN0011939,BRD,BRD-K68735643,lincs_2020,custom_non_commercial
SYN0011940,BRD,BRD-K68737064,lincs_2020,custom_non_commercial
SYN0011941,BRD,BRD-K68741898,lincs_2020,custom_non_commercial
SYN0011942,BRD,BRD-K68743686,lincs_2020,custom_non_commercial
SYN0011943,BRD,BRD-K68746558,lincs_2020,custom_non_commercial
SYN0011944,BRD,BRD-K68756928,lincs_2020,custom_non_commercial
SYN0011945,BRD,BRD-K68774060,lincs_2020,custom_non_commercial
SYN0011946,BRD,BRD-K68776823,lincs_2020,custom_non_commercial
SYN0011947,BRD,BRD-K68780601,lincs_2020,custom_non_commercial
SYN0011948,BRD,BRD-K68782403,lincs_2020,custom_non_commercial
SYN0011949,BRD,BRD-K68796015,lincs_2020,custom_non_commercial
SYN0011950,BRD,BRD-K68826049,lincs_2020,custom_non_commercial
SYN0011951,BRD,BRD-K68831362,lincs_2020,custom_non_commercial
SYN0011952,BRD,BRD-K68833544,lincs_2020,custom_non_commercial
SYN0011953,BRD,BRD-K68836298,lincs_2020,custom_non_commercial
SYN0011954,BRD,BRD-K68844146,lincs_2020,custom_non_commercial
SYN0011955,BRD,BRD-K68849294,lincs_2020,custom_non_commercial
SYN0011956,BRD,BRD-K68855692,lincs_2020,custom_non_commercial
SYN0011957,BRD,BRD-K68863575,lincs_2020,custom_non_commercial
SYN0011958,BRD,BRD-K68864067,lincs_2020,custom_non_commercial
SYN0011959,BRD,BRD-K68866125,lincs_2020,custom_non_commercial
SYN0011960,BRD,BRD-K68870366,lincs_2020,custom_non_commercial
SYN0011961,BRD,BRD-K68876477,lincs_2020,custom_non_commercial
SYN0011962,BRD,BRD-K68887696,lincs_2020,custom_non_commercial
SYN0011963,BRD,BRD-K68903590,lincs_2020,custom_non_commercial
SYN0011964,BRD,BRD-K68906258,lincs_2020,custom_non_commercial
SYN0011965,BRD,BRD-K68907515,lincs_2020,custom_non_commercial
SYN0011966,BRD,BRD-K68908437,lincs_2020,custom_non_commercial
SYN0011967,BRD,BRD-K68911617,lincs_2020,custom_non_commercial
SYN0011968,BRD,BRD-K68915174,lincs_2020,custom_non_commercial
SYN0011969,BRD,BRD-K68921379,lincs_2020,custom_non_commercial
SYN0011970,BRD,BRD-K68935991,lincs_2020,custom_non_commercial
SYN0011971,BRD,BRD-K68937023,lincs_2020,custom_non_commercial
SYN0011972,BRD,BRD-K68937579,lincs_2020,custom_non_commercial
SYN0011973,BRD,BRD-K68937877,lincs_2020,custom_non_commercial
SYN0011974,BRD,BRD-K68945047,lincs_2020,custom_non_commercial
SYN0011975,BRD,BRD-K68948289,lincs_2020,custom_non_commercial
SYN0011976,BRD,BRD-K68950762,lincs_2020,custom_non_commercial
SYN0011977,BRD,BRD-K68955961,lincs_2020,custom_non_commercial
SYN0011978,BRD,BRD-K68971353,lincs_2020,custom_non_commercial
SYN0011979,BRD,BRD-K68988758,lincs_2020,custom_non_commercial
SYN0011980,BRD,BRD-K68989144,lincs_2020,custom_non_commercial
SYN0011981,BRD,BRD-K69003436,lincs_2020,custom_non_commercial
SYN0011982,BRD,BRD-K69006460,lincs_2020,custom_non_commercial
SYN0011983,BRD,BRD-K69011607,lincs_2020,custom_non_commercial
SYN0011984,BRD,BRD-K69014051,lincs_2020,custom_non_commercial
SYN0011985,BRD,BRD-K69021148,lincs_2020,custom_non_commercial
SYN0011986,BRD,BRD-K69021489,lincs_2020,custom_non_commercial
SYN0011987,BRD,BRD-K69040870,lincs_2020,custom_non_commercial
SYN0011988,BRD,BRD-K69048063,lincs_2020,custom_non_commercial
SYN0011989,BRD,BRD-K69048763,lincs_2020,custom_non_commercial
SYN0011990,BRD,BRD-K69054398,lincs_2020,custom_non_commercial
SYN0011991,BRD,BRD-K69073546,lincs_2020,custom_non_commercial
SYN0011992,BRD,BRD-K69075782,lincs_2020,custom_non_commercial
SYN0011993,BRD,BRD-K69077316,lincs_2020,custom_non_commercial
SYN0011994,BRD,BRD-K69091193,lincs_2020,custom_non_commercial
SYN0011995,BRD,BRD-K69096174,lincs_2020,custom_non_commercial
SYN0011996,BRD,BRD-K69097792,lincs_2020,custom_non_commercial
SYN0011997,BRD,BRD-K69100231,lincs_2020,custom_non_commercial
SYN0011998,BRD,BRD-K69142462,lincs_2020,custom_non_commercial
SYN0011999,BRD,BRD-K69158405,lincs_2020,custom_non_commercial
SYN0012000,BRD,BRD-K69159985,lincs_2020,custom_non_commercial
SYN0012001,BRD,BRD-K69174517,lincs_2020,custom_non_commercial
SYN0012002,BRD,BRD-K69178842,lincs_2020,custom_non_commercial
SYN0012003,BRD,BRD-K69191922,lincs_2020,custom_non_commercial
SYN0012004,BRD,BRD-K69194443,lincs_2020,custom_non_commercial
SYN0012005,BRD,BRD-K69197522,lincs_2020,custom_non_commercial
SYN0012006,BRD,BRD-K69197680,lincs_2020,custom_non_commercial
SYN0012007,BRD,BRD-K69200251,lincs_2020,custom_non_commercial
SYN0012008,BRD,BRD-K69206710,lincs_2020,custom_non_commercial
SYN0012009,BRD,BRD-K69218883,lincs_2020,custom_non_commercial
SYN0012010,BRD,BRD-K69231968,lincs_2020,custom_non_commercial
SYN0012011,BRD,BRD-K69236395,lincs_2020,custom_non_commercial
SYN0012012,BRD,BRD-K69237309,lincs_2020,custom_non_commercial
SYN0012013,BRD,BRD-K69259014,lincs_2020,custom_non_commercial
SYN0012014,BRD,BRD-K69261014,lincs_2020,custom_non_commercial
SYN0012015,BRD,BRD-K69276764,lincs_2020,custom_non_commercial
SYN0012016,BRD,BRD-K69280720,lincs_2020,custom_non_commercial
SYN0012017,BRD,BRD-K69286267,lincs_2020,custom_non_commercial
SYN0012018,BRD,BRD-K69291665,lincs_2020,custom_non_commercial
SYN0012019,BRD,BRD-K69293497,lincs_2020,custom_non_commercial
SYN0012020,BRD,BRD-K69295800,lincs_2020,custom_non_commercial
SYN0012021,BRD,BRD-K69304050,lincs_2020,custom_non_commercial
SYN0012022,BRD,BRD-K69306987,lincs_2020,custom_non_commercial
SYN0012023,BRD,BRD-K69310574,lincs_2020,custom_non_commercial
SYN0012024,BRD,BRD-K69317358,lincs_2020,custom_non_commercial
SYN0012025,BRD,BRD-K69318356,lincs_2020,custom_non_commercial
SYN0012026,BRD,BRD-K69330446,lincs_2020,custom_non_commercial
SYN0012027,BRD,BRD-K69332942,lincs_2020,custom_non_commercial
SYN0012028,BRD,BRD-K69343050,lincs_2020,custom_non_commercial
SYN0012029,BRD,BRD-K69344898,lincs_2020,custom_non_commercial
SYN0012030,BRD,BRD-K69347381,lincs_2020,custom_non_commercial
SYN0012031,BRD,BRD-K69349639,lincs_2020,custom_non_commercial
SYN0012032,BRD,BRD-K69367836,lincs_2020,custom_non_commercial
SYN0012033,BRD,BRD-K69372544,lincs_2020,custom_non_commercial
SYN0012034,BRD,BRD-K69396629,lincs_2020,custom_non_commercial
SYN0012035,BRD,BRD-K69406317,lincs_2020,custom_non_commercial
SYN0012036,BRD,BRD-K69414416,lincs_2020,custom_non_commercial
SYN0012037,BRD,BRD-K69420053,lincs_2020,custom_non_commercial
SYN0012038,BRD,BRD-K69422440,lincs_2020,custom_non_commercial
SYN0012039,BRD,BRD-K69423345,lincs_2020,custom_non_commercial
SYN0012040,BRD,BRD-K69425327,lincs_2020,custom_non_commercial
SYN0012041,BRD,BRD-K69429207,lincs_2020,custom_non_commercial
SYN0012042,BRD,BRD-K69431670,lincs_2020,custom_non_commercial
SYN0012043,BRD,BRD-K69438871,lincs_2020,custom_non_commercial
SYN0012044,BRD,BRD-K69441986,lincs_2020,custom_non_commercial
SYN0012045,BRD,BRD-K69449860,lincs_2020,custom_non_commercial
SYN0012046,BRD,BRD-K69449918,lincs_2020,custom_non_commercial
SYN0012047,BRD,BRD-K69464603,lincs_2020,custom_non_commercial
SYN0012048,BRD,BRD-K69480620,lincs_2020,custom_non_commercial
SYN0012049,BRD,BRD-K69482343,lincs_2020,custom_non_commercial
SYN0012050,BRD,BRD-K69487032,lincs_2020,custom_non_commercial
SYN0012051,BRD,BRD-K69492024,lincs_2020,custom_non_commercial
SYN0012052,BRD,BRD-K69493165,lincs_2020,custom_non_commercial
SYN0012053,BRD,BRD-K69496360,lincs_2020,custom_non_commercial
SYN0012054,BRD,BRD-K69498175,lincs_2020,custom_non_commercial
SYN0012055,BRD,BRD-K69500068,lincs_2020,custom_non_commercial
SYN0012056,BRD,BRD-K69501658,lincs_2020,custom_non_commercial
SYN0012057,BRD,BRD-K69503483,lincs_2020,custom_non_commercial
SYN0012058,BRD,BRD-K69506839,lincs_2020,custom_non_commercial
SYN0012059,BRD,BRD-K69510236,lincs_2020,custom_non_commercial
SYN0012060,BRD,BRD-K69510309,lincs_2020,custom_non_commercial
SYN0012061,BRD,BRD-K69510809,lincs_2020,custom_non_commercial
SYN0012062,BRD,BRD-K69511939,lincs_2020,custom_non_commercial
SYN0012063,BRD,BRD-K69516039,lincs_2020,custom_non_commercial
SYN0012064,BRD,BRD-K69516264,lincs_2020,custom_non_commercial
SYN0012065,BRD,BRD-K69521358,lincs_2020,custom_non_commercial
SYN0012066,BRD,BRD-K69546841,lincs_2020,custom_non_commercial
SYN0012067,BRD,BRD-K69548259,lincs_2020,custom_non_commercial
SYN0012068,BRD,BRD-K69556935,lincs_2020,custom_non_commercial
SYN0012069,BRD,BRD-K69557760,lincs_2020,custom_non_commercial
SYN0012070,BRD,BRD-K69565703,lincs_2020,custom_non_commercial
SYN0012071,BRD,BRD-K69569876,lincs_2020,custom_non_commercial
SYN0012072,BRD,BRD-K69572618,lincs_2020,custom_non_commercial
SYN0012073,BRD,BRD-K69573138,lincs_2020,custom_non_commercial
SYN0012074,BRD,BRD-K69586787,lincs_2020,custom_non_commercial
SYN0012075,BRD,BRD-K69589246,lincs_2020,custom_non_commercial
SYN0012076,BRD,BRD-K69598982,lincs_2020,custom_non_commercial
SYN0012077,BRD,BRD-K69603398,lincs_2020,custom_non_commercial
SYN0012078,BRD,BRD-K69607079,lincs_2020,custom_non_commercial
SYN0012079,BRD,BRD-K69611470,lincs_2020,custom_non_commercial
SYN0012080,BRD,BRD-K69616553,lincs_2020,custom_non_commercial
SYN0012081,BRD,BRD-K69649444,lincs_2020,custom_non_commercial
SYN0012082,BRD,BRD-K69661816,lincs_2020,custom_non_commercial
SYN0012083,BRD,BRD-K69664985,lincs_2020,custom_non_commercial
SYN0012084,BRD,BRD-K69672023,lincs_2020,custom_non_commercial
SYN0012085,BRD,BRD-K69672299,lincs_2020,custom_non_commercial
SYN0012086,BRD,BRD-K69672581,lincs_2020,custom_non_commercial
SYN0012087,BRD,BRD-K69676861,lincs_2020,custom_non_commercial
SYN0012088,BRD,BRD-K69681876,lincs_2020,custom_non_commercial
SYN0012089,BRD,BRD-K69682028,lincs_2020,custom_non_commercial
SYN0012090,BRD,BRD-K69692345,lincs_2020,custom_non_commercial
SYN0012091,BRD,BRD-K69694842,lincs_2020,custom_non_commercial
SYN0012092,BRD,BRD-K69695287,lincs_2020,custom_non_commercial
SYN0012093,BRD,BRD-K69696272,lincs_2020,custom_non_commercial
SYN0012094,BRD,BRD-K69697800,lincs_2020,custom_non_commercial
SYN0012095,BRD,BRD-K69698931,lincs_2020,custom_non_commercial
SYN0012096,BRD,BRD-K69705756,lincs_2020,custom_non_commercial
SYN0012097,BRD,BRD-K69711545,lincs_2020,custom_non_commercial
SYN0012098,BRD,BRD-K69719543,lincs_2020,custom_non_commercial
SYN0012099,BRD,BRD-K69719681,lincs_2020,custom_non_commercial
SYN0012100,BRD,BRD-K69722708,lincs_2020,custom_non_commercial
SYN0012101,BRD,BRD-K69724418,lincs_2020,custom_non_commercial
SYN0012102,BRD,BRD-K69729196,lincs_2020,custom_non_commercial
SYN0012103,BRD,BRD-K69735552,lincs_2020,custom_non_commercial
SYN0012104,BRD,BRD-K69747917,lincs_2020,custom_non_commercial
SYN0012105,BRD,BRD-K69760878,lincs_2020,custom_non_commercial
SYN0012106,BRD,BRD-K69768745,lincs_2020,custom_non_commercial
SYN0012107,BRD,BRD-K69790925,lincs_2020,custom_non_commercial
SYN0012108,BRD,BRD-K69791739,lincs_2020,custom_non_commercial
SYN0012109,BRD,BRD-K69792693,lincs_2020,custom_non_commercial
SYN0012110,BRD,BRD-K69792860,lincs_2020,custom_non_commercial
SYN0012111,BRD,BRD-K69795440,lincs_2020,custom_non_commercial
SYN0012112,BRD,BRD-K69803214,lincs_2020,custom_non_commercial
SYN0012113,BRD,BRD-K69805180,lincs_2020,custom_non_commercial
SYN0012114,BRD,BRD-K69806016,lincs_2020,custom_non_commercial
SYN0012115,BRD,BRD-K69817449,lincs_2020,custom_non_commercial
SYN0012116,BRD,BRD-K69827766,lincs_2020,custom_non_commercial
SYN0012117,BRD,BRD-K69834151,lincs_2020,custom_non_commercial
SYN0012118,BRD,BRD-K69837023,lincs_2020,custom_non_commercial
SYN0012119,BRD,BRD-K69841970,lincs_2020,custom_non_commercial
SYN0012120,BRD,BRD-K69845975,lincs_2020,custom_non_commercial
SYN0012121,BRD,BRD-K69869536,lincs_2020,custom_non_commercial
SYN0012122,BRD,BRD-K69873182,lincs_2020,custom_non_commercial
SYN0012123,BRD,BRD-K69880993,lincs_2020,custom_non_commercial
SYN0012124,BRD,BRD-K69886508,lincs_2020,custom_non_commercial
SYN0012125,BRD,BRD-K69888333,lincs_2020,custom_non_commercial
SYN0012126,BRD,BRD-K69892607,lincs_2020,custom_non_commercial
SYN0012127,BRD,BRD-K69894866,lincs_2020,custom_non_commercial
SYN0012128,BRD,BRD-K69930474,lincs_2020,custom_non_commercial
SYN0012129,BRD,BRD-K69936404,lincs_2020,custom_non_commercial
SYN0012130,BRD,BRD-K69936629,lincs_2020,custom_non_commercial
SYN0012131,BRD,BRD-K69947829,lincs_2020,custom_non_commercial
SYN0012132,BRD,BRD-K69951274,lincs_2020,custom_non_commercial
SYN0012133,BRD,BRD-K69954048,lincs_2020,custom_non_commercial
SYN0012134,BRD,BRD-K69962604,lincs_2020,custom_non_commercial
SYN0012135,BRD,BRD-K69980290,lincs_2020,custom_non_commercial
SYN0012136,BRD,BRD-K69983865,lincs_2020,custom_non_commercial
SYN0012137,BRD,BRD-K70003473,lincs_2020,custom_non_commercial
SYN0012138,BRD,BRD-K70012251,lincs_2020,custom_non_commercial
SYN0012139,BRD,BRD-K70016992,lincs_2020,custom_non_commercial
SYN0012140,BRD,BRD-K70018966,lincs_2020,custom_non_commercial
SYN0012141,BRD,BRD-K70036333,lincs_2020,custom_non_commercial
SYN0012142,BRD,BRD-K70052069,lincs_2020,custom_non_commercial
SYN0012143,BRD,BRD-K70052774,lincs_2020,custom_non_commercial
SYN0012144,BRD,BRD-K70053541,lincs_2020,custom_non_commercial
SYN0012145,BRD,BRD-K70054078,lincs_2020,custom_non_commercial
SYN0012146,BRD,BRD-K70055050,lincs_2020,custom_non_commercial
SYN0012147,BRD,BRD-K70068422,lincs_2020,custom_non_commercial
SYN0012148,BRD,BRD-K70068608,lincs_2020,custom_non_commercial
SYN0012149,BRD,BRD-K70072942,lincs_2020,custom_non_commercial
SYN0012150,BRD,BRD-K70074151,lincs_2020,custom_non_commercial
SYN0012151,BRD,BRD-K70075321,lincs_2020,custom_non_commercial
SYN0012152,BRD,BRD-K70077013,lincs_2020,custom_non_commercial
SYN0012153,BRD,BRD-K70086257,lincs_2020,custom_non_commercial
SYN0012154,BRD,BRD-K70102743,lincs_2020,custom_non_commercial
SYN0012155,BRD,BRD-K70108530,lincs_2020,custom_non_commercial
SYN0012156,BRD,BRD-K70109596,lincs_2020,custom_non_commercial
SYN0012157,BRD,BRD-K70115829,lincs_2020,custom_non_commercial
SYN0012158,BRD,BRD-K70117295,lincs_2020,custom_non_commercial
SYN0012159,BRD,BRD-K70125131,lincs_2020,custom_non_commercial
SYN0012160,BRD,BRD-K70153099,lincs_2020,custom_non_commercial
SYN0012161,BRD,BRD-K70161581,lincs_2020,custom_non_commercial
SYN0012162,BRD,BRD-K70165037,lincs_2020,custom_non_commercial
SYN0012163,BRD,BRD-K70165913,lincs_2020,custom_non_commercial
SYN0012164,BRD,BRD-K70166659,lincs_2020,custom_non_commercial
SYN0012165,BRD,BRD-K70179603,lincs_2020,custom_non_commercial
SYN0012166,BRD,BRD-K70200040,lincs_2020,custom_non_commercial
SYN0012167,BRD,BRD-K70201679,lincs_2020,custom_non_commercial
SYN0012168,BRD,BRD-K70202431,lincs_2020,custom_non_commercial
SYN0012169,BRD,BRD-K70210716,lincs_2020,custom_non_commercial
SYN0012170,BRD,BRD-K70229243,lincs_2020,custom_non_commercial
SYN0012171,BRD,BRD-K70231266,lincs_2020,custom_non_commercial
SYN0012172,BRD,BRD-K70235890,lincs_2020,custom_non_commercial
SYN0012173,BRD,BRD-K70237789,lincs_2020,custom_non_commercial
SYN0012174,BRD,BRD-K70243592,lincs_2020,custom_non_commercial
SYN0012175,BRD,BRD-K70252286,lincs_2020,custom_non_commercial
SYN0012176,BRD,BRD-K70260471,lincs_2020,custom_non_commercial
SYN0012177,BRD,BRD-K70260503,lincs_2020,custom_non_commercial
